id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47212774,2 room suite under our backyard redwoods!,180800426,Randal & Rae,,City of Scotts Valley,37.05519022028949,-122.00655327536415,Entire home/apt,84,2,155,2023-03-12,6.72,2,202,77,
47219640,"Mason - Cabin Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12548,-122.12516,Entire home/apt,204,1,76,2023-02-11,2.96,13,335,21,
47307862,Private executive suite near UCSC in Bonny Doon,60827434,Instructor,,Unincorporated Areas,37.05681,-122.12228,Entire home/apt,150,3,48,2023-03-10,1.95,2,175,17,
47352782,"Beach View Condo at Seascape Resort, Aptos CA",386741457,Lisa,,Unincorporated Areas,36.95193,-121.87959,Entire home/apt,483,2,80,2023-03-24,3.21,1,243,33,
47412836,Heartwood House retreat in Beautiful S.C. Mtns.,382750653,Kelly,,Unincorporated Areas,37.0309,-122.09124,Entire home/apt,525,2,20,2021-07-25,0.77,1,0,0,
47433955,Capitola Classic yet Modern Bungalow,382923665,Dana,,City of Capitola,36.98045,-121.95568,Entire home/apt,150,30,1,2021-03-29,0.04,1,38,0,
47458604,Relax on the Point,16839432,Courtney,,City of Capitola,36.96265,-121.96549,Entire home/apt,212,30,119,2023-03-05,4.52,5,341,42,
47580003,Historic Family Cottage by the Beach,383668731,Ocean Echo Inn,,Unincorporated Areas,36.96214,-121.98951,Private room,370,1,13,2022-11-26,0.52,2,188,3,
47583169,Renovated Deluxe Family Cottage by the Beach,383668731,Ocean Echo Inn,,Unincorporated Areas,36.96214,-121.98951,Private room,560,1,12,2022-06-26,0.49,2,180,2,
47586874,"OCEAN Views and Steps from the BEACH, New & Modern",384171514,Blake,,Unincorporated Areas,36.96895,-121.90527,Entire home/apt,450,2,35,2023-02-21,1.34,1,315,34,
47748501,5 min walk to beach,384744038,Edward,,City of Santa Cruz,36.97752,-122.01377,Private room,120,2,10,2021-09-15,0.40,1,0,0,
47770250,Forest Studio Near Beach and Nisene Marks,342140850,Kevin,,Unincorporated Areas,36.99116,-121.91249,Entire home/apt,165,6,6,2022-12-17,0.33,2,87,3,
47835600,"Treescape, a perfect modern, rustic, SV getaway.",15288716,Lara,,City of Scotts Valley,37.07091,-121.99655,Entire home/apt,144,2,71,2023-03-04,2.91,2,118,31,
47861035,"Ryder Cabin, hiking, romantic,  fuse ball & games",155644823,Jon,,Unincorporated Areas,37.06766,-122.03888,Entire home/apt,177,2,92,2023-03-24,3.76,4,338,43,
47918139,Spacious Cabin in Aptos Hills,326334754,Angela,,Unincorporated Areas,36.9914,-121.83997,Entire home/apt,600,3,29,2022-11-26,1.47,3,335,11,
47921043,Beautiful Seascape Home w/ Ocean Views 841,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.95729,-121.88706,Entire home/apt,975,4,1,2022-11-29,0.24,44,68,1,
47923922,"Steps to the Beach, Wharf and Boardwalk!",51003705,Bailey Property Management,,City of Santa Cruz,36.96033,-122.02542,Entire home/apt,480,2,28,2022-11-26,1.13,36,296,12,
47924213,Studio with Ocean View (#128),318526249,Nick,,City of Capitola,36.97129,-121.95422,Private room,430,1,0,,,19,233,0,
47924214,Suite with Ocean View (#123),318526249,Nick,,City of Capitola,36.97207,-121.95196,Private room,471,1,1,2021-03-08,0.04,19,196,0,
47924215,Standard Queen Room (#136),318526249,Nick,,City of Capitola,36.97084,-121.95354,Hotel room,373,1,0,,,19,258,0,
47924216,Suite with Ocean View (#124),318526249,Nick,,City of Capitola,36.97249,-121.952,Private room,405,1,0,,,19,2,0,
47924217,Standard Suite (#134),318526249,Nick,,City of Capitola,36.97115,-121.95384,Hotel room,415,1,0,,,19,215,0,
47924218,Standard Suite (#139),318526249,Nick,,City of Capitola,36.9722,-121.95402,Hotel room,415,1,0,,,19,206,0,
47924219,Standard Suite (#140),318526249,Nick,,City of Capitola,36.97078,-121.95341,Hotel room,415,1,1,2021-12-29,0.07,19,206,0,
47924220,Studio with Ocean View (#126),318526249,Nick,,City of Capitola,36.97118,-121.95393,Private room,430,1,0,,,19,224,0,
47924221,Suite with Ocean View (#125),318526249,Nick,,City of Capitola,36.97111,-121.95422,Private room,430,1,0,,,19,264,0,
47924223,Suite with Ocean View (#129),318526249,Nick,,City of Capitola,36.97153,-121.9521,Private room,471,1,1,2021-09-11,0.05,19,217,0,
47924224,Suite with Ocean View (#130),318526249,Nick,,City of Capitola,36.97257,-121.95412,Private room,471,1,0,,,19,204,0,
47924225,Studio with Ocean View (#127),318526249,Nick,,City of Capitola,36.97083,-121.95221,Hotel room,430,1,0,,,19,248,0,
47924226,Studio (#132),318526249,Nick,,City of Capitola,36.97303,-121.95387,Private room,1189,1,0,,,19,68,0,
47924228,Standard Queen Room (#133),318526249,Nick,,City of Capitola,36.97121,-121.95379,Hotel room,415,1,0,,,19,226,0,
47924230,Standard Queen Room (#137),318526249,Nick,,City of Capitola,36.97279,-121.95228,Hotel room,373,1,0,,,19,256,0,
47924231,Suite with Ocean View (#131),318526249,Nick,,City of Capitola,36.97301,-121.95242,Private room,471,1,0,,,19,173,0,
47924232,Standard Suite (#141),318526249,Nick,,City of Capitola,36.97148,-121.95197,Hotel room,404,1,2,2022-06-26,0.13,19,229,1,
47924233,Standard Queen Room (#138),318526249,Nick,,City of Capitola,36.9713,-121.954,Hotel room,373,1,0,,,19,257,0,
47924234,Suite (Unit #113),318526249,Nick,,City of Capitola,36.97124,-121.95424,Hotel room,1139,1,0,,,19,0,0,
47941900,Vintage Charm Close to Downtown and Beaches,14513469,Leslie,,City of Santa Cruz,36.97763,-122.01951,Private room,177,2,147,2023-03-19,5.68,1,112,61,
48015275,Private master bedroom in beautiful beach house,32933954,Irine And Alex,,City of Santa Cruz,36.96407,-122.02308,Private room,60,31,5,2023-02-05,0.20,3,269,2,
48017964,Romantic beach front paradise,354846505,Annette,,Unincorporated Areas,36.8525,-121.80992,Entire home/apt,367,2,108,2023-03-29,4.30,2,224,41,
48038941,"SANTA CRUZ/SEABRIGHT
Upper Harbor Attached Studio",117835692,Arlene,,City of Santa Cruz,36.97973,-122.00409,Entire home/apt,148,1,39,2023-02-19,1.75,1,88,16,
48039327,Monthly Rental In Santa Cruz- 5 Blocks from Beach,24413952,Power West,,City of Santa Cruz,36.95748,-122.03262,Entire home/apt,225,30,3,2023-02-13,0.20,30,184,2,
48042907,❤ of Capitola Village with Private Yard + Parking,10867988,Jamie,,City of Capitola,36.973064,-121.950493,Entire home/apt,395,3,40,2023-01-01,1.93,1,319,18,
48058343,"Ameer - Room Masood's Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12422,-122.12709,Private room,154,1,11,2021-09-19,0.48,13,336,0,
48068064,"Sofia - Cabin - Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12456,-122.1273,Entire home/apt,204,1,80,2023-02-24,3.10,13,342,19,
48069440,Jaxen - Waterfront Cabin overlooking river Masoods,381355398,Masood,,Unincorporated Areas,37.12429,-122.12504,Entire home/apt,224,1,57,2023-03-19,2.21,13,328,16,
48069536,Madline - Cabin - Waterfront overlooking river,381355398,Masood,,Unincorporated Areas,37.1262,-122.12536,Entire home/apt,224,1,103,2023-02-20,3.99,13,294,23,
48069702,"Adan - Cabin Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12398,-122.12702,Entire home/apt,200,1,77,2023-02-20,3.12,13,328,29,
48078245,The Capitola Cottage - Your Dream Beach Getaway!,11855043,James,,City of Capitola,36.97264,-121.951,Entire home/apt,218,3,119,2023-03-18,4.74,1,49,56,
48080638,"Armin - Room Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12576,-122.12743,Private room,150,1,46,2023-02-13,1.81,13,89,11,
