id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14698262,Private Room (2) Quiet Neighborhood with Pool,45094813,Emily,,Campbell,37.29064,-121.96664,Private room,90,1,0,,,1,365
14698394,"*Private,Modern Bdrm, Spacious Common Areas O",65160198,Ken,,San Jose,37.35956,-121.91024,Private room,81,1,45,2019-11-13,1.03,2,179
14717000,Large Master Bedroom w/ Private Workspace,91590646,Eric,,Mountain View,37.40289,-122.08136,Private room,180,100,40,2018-09-21,0.87,1,0
14721406,北美车库咖啡舒适单间——年轻人的梦想基地,80564531,Sheila,,Sunnyvale,37.35349,-122.01962,Private room,55,3,6,2020-02-15,0.13,10,365
14731534,"* ""Shelter & Work in Place"" - Self Checkin & WIFI",54748806,Jurgen & Susie,,San Jose,37.32146,-121.94825,Entire home/apt,425,2,134,2020-05-23,2.92,10,248
14732197,"Guesthouse with kitchen,bath and laundry",91744618,Neelu,,Cupertino,37.32532,-122.01906,Entire home/apt,92,1,43,2020-03-08,0.94,1,258
14734175,Charming 3Bedroom/2Bath Single Home,91768138,Gina,,San Jose,37.26366,-121.8052,Entire home/apt,175,3,131,2020-02-16,2.87,1,0
14739372,TRIBE ❤️ Deep Cleaned  Santa Clara Central Park,18839434,Tribe,,Santa Clara,37.34282,-121.97838,Entire home/apt,175,30,46,2020-01-04,1.01,125,365
14741147,Urban Flat | Fully Inspected | Biz or Leisure,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,219,5,38,2020-05-31,0.83,65,8
14741275,Urban Flat | Immaculate  | Clean & Private,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,149,5,30,2020-05-31,0.66,65,3
14741473,Urban Flat | Deep Cleaned | Furnished & Serviced,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,252,5,39,2020-05-24,0.86,65,301
14741548,Urban Flat | Fully Inspected | Corporate or Leisure,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,249,5,18,2020-01-29,0.71,65,1
14741634,Urban Flat | Fully Inspected | Pool/Spa + Gym!,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,176,5,18,2020-05-01,0.39,65,12
14741745,Urban Flat | Self Check In | Top Floor w/ Pool & Gym!,2917744,Urban Flat,,San Jose,37.40495,-121.932,Entire home/apt,218,5,32,2019-08-25,0.70,65,5
14745757,Serene Space  in Willow Glen Bedroom 2,38032083,Maria,,San Jose,37.27785,-121.91299,Private room,59,1,13,2020-03-18,0.38,2,89
14750022,Beautiful setting near historic Alum Rock Park.,91217951,Marjorie,,San Jose,37.3932,-121.83402,Entire home/apt,200,2,54,2020-03-27,1.25,1,167
14758546,"Walnut Tree Cottage, Downtown & Japantown",71288642,Mike,,San Jose,37.35148,-121.88748,Entire home/apt,198,6,48,2020-04-11,1.20,6,261
14774243,Mini studio in the heart of Silicon Valle,86596045,Wan Wen,,Mountain View,37.40624,-122.11451,Private room,50,1,233,2020-03-12,5.07,3,36
14781195,New room/private bath/private entrance,34865969,San,,San Jose,37.30971,-122.01837,Private room,80,1,215,2020-01-29,4.73,1,161
14783082,Fantastic room in the heart of Silicon Valley.,43319389,Mike,,San Jose,37.38266,-121.89582,Private room,56,1,124,2020-03-01,2.76,1,179
14789268,Nice room good for studying &living,21270439,Jian,,San Jose,37.3158,-121.88449,Private room,35,2,49,2020-04-28,1.07,7,301
14794335,Bright Room in the Heart of Silicon Valley w/ Gym,24195969,Behzod Cody,,San Jose,37.24582,-121.9283,Private room,66,1,24,2020-03-08,0.52,2,365
14797302,Comfy Condo,47138812,Adrian,,San Jose,37.25969,-121.88788,Private room,51,4,11,2019-06-29,0.26,2,364
14806063,private room  Berryessa San Jose (Locked room R1 ),92511353,Daphne,,San Jose,37.38139,-121.86906,Private room,35,2,268,2020-03-17,5.89,2,0
14823737,far room,92684791,Farshid,,San Jose,37.27159,-121.87099,Private room,37,1,13,2020-02-29,0.35,1,365
14823817,Comfy room near Stanford and restaurants,16700893,Simony,,Palo Alto,37.42416,-122.15003,Private room,98,1,162,2020-02-16,3.57,3,25
14841754,Beautiful Room/Private Bathroom in San Jose/WG,46716488,Lynda,,San Jose,37.28711,-121.9193,Private room,95,1,48,2020-03-12,1.10,2,100
14844805,Comfortable Home in South San Jose,33473115,Dan,,San Jose,37.25119,-121.82597,Private room,49,1,10,2018-10-28,0.27,1,0
14844905,Contemporary Guest House,92910022,Julie,,Palo Alto,37.43767,-122.12544,Entire home/apt,117,2,170,2020-02-29,3.71,1,0
14853760,Private Room in San Jose,91350492,Maurice,,San Jose,37.36598,-121.81084,Private room,150,1,15,2018-06-01,0.45,1,90
14858063,"Cozy, modern, Craftsman home with swimming pool",6394718,Kimmy,,Santa Clara,37.34306,-121.99541,Private room,90,1,181,2020-02-20,4.02,1,161
14858241,Remote Work Ready 1Br Apt w/Parking-Laundry-WIFI,4256598,J,,Mountain View,37.40334,-122.06468,Entire home/apt,90,28,24,2020-04-22,0.56,5,346
14861025,Comfortable and Well Appointed Multi-Room Suite,93078870,Tim,,San Jose,37.32955,-121.91874,Private room,120,1,78,2020-02-25,1.74,1,3
14868530,Spacious executive cottage near new Apple Campus,89439132,Doug,,Cupertino,37.31485,-122.03146,Entire home/apt,188,7,72,2019-09-20,1.58,1,346
14874431,Gorgeous Casita(detached) in upscale neighborhood,27244950,Sanjeev,,San Jose,37.28862,-121.76887,Entire home/apt,119,2,69,2020-01-16,1.51,1,354
14875178,Sunrise Room,57425681,Leslie,,Los Gatos,37.21845,-121.97533,Private room,49,1,76,2020-03-18,1.67,2,254
14885810,Luxury 3BD/1.5BA Country Living in Silicon Valley,3793149,Phu,,San Jose,37.39558,-121.82809,Entire home/apt,250,3,18,2018-10-30,0.43,19,243
14886949,Caboose in the redwoods just outside of Cupertino,78926205,Sam,,Unincorporated Areas,37.26393,-122.09673,Entire home/apt,180,2,69,2020-01-02,1.51,1,350
14899230,Master Bedroom w/ Private Bath near Tech,22828246,Elaine,,Sunnyvale,37.3947,-122.00346,Private room,60,1,19,2019-08-24,0.42,2,346
14899615,Quiet Private Room in Los Gatos,18741878,Shoco,,San Jose,37.24611,-121.94674,Private room,60,1,1,2019-02-13,0.06,2,179
14901133,"Bright and cosy, great location",18943910,Natasha,,Mountain View,37.39741,-122.06608,Private room,60,1,29,2019-12-05,0.64,1,109
14911430,Large Master Bedroom w/private bath & Kitchenette,57429954,Claire,,Mountain View,37.39599,-122.06683,Private room,85,30,351,2020-03-06,7.71,2,177
14913426,"Private, Spacious Master Suite with Work Desk",93674085,Kit,,Palo Alto,37.41255,-122.11112,Private room,89,1,125,2018-08-27,2.86,1,0
14920506,"Near Apple, G00gle, PnP - 2bed entire house",11115,Lucy,,Sunnyvale,37.38896,-122.01784,Entire home/apt,159,3,9,2019-11-29,0.28,1,39
14927786,PRIVATE Studio/Loft Downtwn LosGatos-Private Entry,66671273,Marlene,,Los Gatos,37.21653,-121.98332,Entire home/apt,125,1,372,2020-03-16,8.16,1,224
14927816,Lovely cozy studio near downtown SJ,10576473,Sui,,San Jose,37.33981,-121.86913,Private room,74,4,26,2019-12-15,0.66,11,365
14934507,"A suite on Stephenie Lane, in Los Gatos",56914803,Cindy,,Los Gatos,37.23476,-121.94982,Private room,250,2,0,,,1,87
14935817,"Close to Cisco,Sandisk,Tencor,Levi & Great America",10849891,Sylvia,,Milpitas,37.41394,-121.92402,Private room,95,3,29,2019-07-21,0.67,1,179
14936042,Mi Casita in San Jose,93936019,Angela,,San Jose,37.23974,-121.84872,Entire home/apt,85,2,59,2020-03-17,1.30,1,284
14965374,Clean & Spacious  | Work Remote | Castro Street,30283594,Global Luxury Suites,,Mountain View,37.3968,-122.08507,Entire home/apt,109,3,18,2020-03-08,0.40,37,362
14975982,Santana Row! San Jose with Shopping & Restaurants,51777164,Kim,,San Jose,37.32129,-121.94655,Entire home/apt,189,3,62,2020-03-01,1.46,2,349
14979668,Palo Alto-Stanford House,94385475,Robert,,Palo Alto,37.42978,-122.1403,Entire home/apt,368,2,63,2020-02-03,1.59,1,0
14985034,"Remodeled Mountain View Cottage, Spacious+Private",94442601,Eli,,Mountain View,37.37701,-122.09092,Entire home/apt,150,30,10,2020-03-06,0.22,1,365
14992287,Lovely Private Suite in Garden Setting,19185573,Amy,,Palo Alto,37.41274,-122.13578,Private room,65,5,27,2020-03-31,0.59,1,161
15008513,Master bedroom on Santana Row. Best Location,94700766,Sedef,,San Jose,37.31976,-121.94874,Private room,100,15,0,,,1,179
15008661,Master Bedroom w/ Private Bath in a Modern House,88339414,Paul,,Mountain View,37.40556,-122.09253,Private room,125,1,74,2020-02-27,1.72,2,89
15008689,Luxury Apartment - 1 Block to Castro,71749053,Greg,,Mountain View,37.38673,-122.08226,Entire home/apt,124,3,27,2019-12-20,0.59,2,300
15008793,Master Bedroom near Seven Seas Park,84776379,Kimberley,,Sunnyvale,37.40308,-122.01483,Private room,120,3,5,2020-03-12,0.87,1,267
15009809,Castro-1 private room two single beds-balcony,2899101,Christina,,Mountain View,37.37899,-122.08042,Private room,45,5,54,2020-01-17,1.19,11,167
15010453,"Cute room in a nice apartment, downtown Palo Alto.",9606346,Emre,,Palo Alto,37.45179,-122.15898,Private room,100,1,4,2017-10-18,0.09,1,0
15024203,"Newly built guest suite, great location",2796113,Archana,,Palo Alto,37.43992,-122.12784,Private room,145,2,46,2020-03-06,1.01,1,73
15024286,A furnished private room in beautiful Los Altos,80110374,Trang,,Palo Alto,37.406,-122.11891,Private room,60,90,0,,,2,359
15027083,Traveling Nurses | Engineers | Business Travelers,23824954,Marjorie,,Unincorporated Areas,37.15815,-121.96955,Entire home/apt,140,31,15,2020-05-08,0.33,1,164
15036708,Brand new Luxury 1BR/1BA w ALL the amenities,8752832,Megha,,San Jose,37.39913,-121.91932,Entire home/apt,85,3,12,2018-09-21,0.27,1,0
15041584,The Garden Suite~Studio in Willow Glen,14175116,Laura,,San Jose,37.29584,-121.91044,Entire home/apt,109,30,24,2020-01-20,0.55,7,309
15042670,Lux Private Bed with Pool Hotub Gym,93171423,Jenny,,San Jose,37.38924,-121.89143,Private room,58,2,69,2020-03-26,1.52,3,364
15045070,A+ San Jose Clean Quaint,17872988,Susan,,San Jose,37.31496,-121.79235,Entire home/apt,57,3,32,2020-05-31,0.71,2,333
15058865,Master suite -own bathroom near HiTech -Sunnyvale,16303756,Timothy,,Sunnyvale,37.3918,-122.01565,Private room,100,5,5,2018-09-23,0.13,2,223
15071482,Santana Row - Chic 2 bedroom Loft - Silicon Valley,30532026,Danny,,San Jose,37.32205,-121.94828,Entire home/apt,220,3,76,2020-04-22,1.80,1,75
15071646,Private Room and Full Bath - AWSOME PRIME LOCATION,46470352,George & Karen,,San Jose,37.34043,-121.9251,Private room,62,1,82,2018-04-26,1.81,1,1
15071921,Quiet and Spacious Bedroom in Los Altos - two beds,55212833,Afsheen,,Los Altos Hills,37.36292,-122.11935,Private room,100,1,136,2020-02-17,3.12,5,347
15072431,Stunning guesthouse in zen garden midtown San Jose,41317549,Grace,,San Jose,37.32828,-121.9138,Entire home/apt,139,2,111,2020-05-16,2.48,4,328
15080665,Furnished bedroom prime Palo Alto,6121422,Mi,,Palo Alto,37.43133,-122.12069,Private room,55,3,4,2017-04-10,0.09,1,0
15089636,Los Gatos country retreat with easy access to town,31109744,Marti,,Unincorporated Areas,37.17039,-121.98732,Entire home/apt,145,2,37,2019-02-28,0.82,2,0
15093755,Downtown Palo Alto Bedroom and Bathroom,54888435,Diane,,Palo Alto,37.44915,-122.16293,Private room,104,1,25,2019-03-14,0.67,2,0
15095404,Very comfortable garage room w/ separate entrance.,16700893,Simony,,Palo Alto,37.42527,-122.14865,Private room,88,1,181,2020-02-22,3.99,3,27
15099911,Clean Private Bed w Pool Hotub Gym,93171423,Jenny,,San Jose,37.39018,-121.89086,Private room,63,2,95,2020-05-28,2.10,3,364
15101204,A Large Private Flat in Center of Silicon Valley,81680501,Ed And Min,,Sunnyvale,37.34177,-122.04023,Entire home/apt,112,1,172,2020-02-19,3.79,1,360
15116756,Mini-studio near Levi's Stadium,95499183,Minh,,Santa Clara,37.39866,-121.96324,Private room,75,1,10,2020-03-11,0.30,3,354
15121742,"出租New private room,private bathroom,queen bed",6066424,Joy,,San Jose,37.29469,-121.84614,Private room,42,30,1,2019-12-07,0.16,2,365
15133186,Spacious and Cozy garden house.,56081235,Imelda,,Campbell,37.29054,-121.94804,Entire home/apt,87,2,51,2020-03-17,1.13,2,286
15149964,"Safe/Family House, Master Bedroom - great location",23182079,Sandeep & Kelly,,San Jose,37.30697,-121.99108,Private room,99,1,10,2019-12-20,0.28,2,90
15159367,Quiet place for temporary or long term stay,96178010,Kathy,,Cupertino,37.30141,-122.03447,Private room,40,14,0,,,1,0
15194684,Kasa | Santa Clara | Designer 2BD/2BA South Apartment,88566861,Kasa,,Santa Clara,37.32333,-121.96994,Entire home/apt,149,2,35,2020-05-31,0.78,13,344
15197278,MTV 1Br Apt w/Workspace Parking - Laundry - Wifi,4256598,J,,Mountain View,37.40346,-122.06277,Entire home/apt,105,28,6,2020-05-03,0.14,5,361
15208827,"Contemporary house, prime location",49032144,Emma,,Palo Alto,37.44641,-122.14262,Entire home/apt,595,2,49,2019-12-02,1.09,1,90
15220210,"Large unit with room & bath, separate entrance",658762,Katja,,Los Altos,37.38571,-122.09666,Private room,140,3,58,2020-03-09,1.29,1,364
15225925,Kasa | Santa Clara | Sophisticated 2BD/2BA South Apartment,88566861,Kasa,,Santa Clara,37.32486,-121.96863,Entire home/apt,149,2,40,2020-01-24,0.89,13,246
15233988,Private room with designated bathroom in Palo Alto,16866475,Joan,,Palo Alto,37.42935,-122.1051,Private room,115,3,22,2020-01-09,0.53,1,89
15242106,⭐️Priv Room⭐️walking to G00GLE (20% Off)⭐️,53499519,Mike,,Mountain View,37.41708,-122.08662,Private room,79,29,7,2019-09-01,0.16,2,166
15248847,Lux 1BR San Jose Apt by Light rail w/WiFi,9419684,Mike,,San Jose,37.33572,-121.88671,Entire home/apt,228,4,2,2017-03-24,0.05,29,169
15252699,Cozy 1BR Apt Enjoy Netflix w/WIFI Laundry&Parking,4256598,J,,Mountain View,37.40241,-122.0634,Entire home/apt,105,28,21,2020-01-24,0.50,5,363
15262120,Kasa | Palo Alto | Executive 2BD/1BA Apartment,88566861,Kasa,,Palo Alto,37.44434,-122.12097,Entire home/apt,149,30,39,2020-04-05,0.87,13,0
15274560,"Private Bed/semiprivate Bath, great  location.",18171907,Paul,,San Jose,37.30134,-121.97063,Private room,54,2,15,2020-03-21,0.37,2,365
15281416,Cozy private Br/BA in lovely Morgan Hill,18172602,Jeanne,,Morgan Hill,37.09858,-121.6424,Private room,65,30,0,,,1,364
15283548,Beautiful downtown Palo Alto Apartment,91750041,Peter,,Palo Alto,37.45018,-122.15312,Entire home/apt,400,2,6,2017-12-07,0.14,1,0
15284720,"Private Room, Driveway Parking, Near nVidia",56148178,Melanie,,Santa Clara,37.35902,-121.97754,Private room,68,1,39,2019-12-15,0.89,4,0
15284761,"Private, Clean",97280284,Oya,,San Jose,37.30946,-121.97739,Private room,75,15,2,2017-09-15,0.05,1,365
15289079," “Shelter & Work in Place"" ✅ Self Check-In + WIFI",54748806,Jurgen & Susie,,San Jose,37.32193,-121.9482,Entire home/apt,249,2,124,2020-06-07,2.76,10,9
15302878,Comfortable and Relaxing,262351,Marissa,,San Jose,37.23469,-121.77161,Private room,56,1,109,2020-03-19,2.44,3,316
15345975,Kasa | Santa Clara | Spacious 2BD/2BA South Apartment,88566861,Kasa,,Santa Clara,37.32349,-121.96876,Entire home/apt,149,2,45,2020-05-31,1.04,13,348
15356347,Kasa | Santa Clara | Luxurious 2BD/2BA South Apartment,88566861,Kasa,,Santa Clara,37.32339,-121.97053,Entire home/apt,149,2,35,2020-05-11,0.80,13,346
15357018,Bright private room in central MTV,17864402,Jasmine,,Mountain View,37.40447,-122.10374,Private room,80,2,31,2019-10-14,0.93,1,0
15363429,Kasa | Palo Alto | High End 2BD/1BA Apartment,88566861,Kasa,,Palo Alto,37.44431,-122.1188,Entire home/apt,149,30,44,2020-03-02,0.98,13,0
15376614,A cozy and quiet private room,59997320,Ehsan,,San Jose,37.29408,-121.91464,Private room,45,1,32,2019-10-04,0.78,1,89
15393351,Heart of Silicon Valley Relaxing space near Levi S,98448003,Anita,,San Jose,37.40892,-121.94653,Private room,85,30,1,2019-11-08,0.14,1,364
15396500,DU: 5 bd Near Apple in Silicon Valley,12520479,Robert & Shelly,,Cupertino,37.30999,-122.03603,Entire home/apt,389,3,47,2020-03-22,1.09,20,346
15429337,"Quiet, Secluded Saratoga Retreat",24761744,Tanzeer,,Saratoga,37.24777,-122.03744,Private room,125,1,316,2020-06-10,7.12,1,169
15445466,"#1 Clean, Quiet and Convenient in Sunnyvale",99063708,Amy,,Sunnyvale,37.36576,-122.04738,Private room,70,2,95,2020-03-18,2.16,2,108
15445895,Lux 1BR San Jose Apt by Light rail w/WiFi,9419684,Mike,,San Jose,37.33572,-121.88671,Entire home/apt,228,4,4,2019-05-18,0.10,29,169
15448010,"Spacious Condo, Campbell/San Jose behind Ebay",7488282,Sona,,San Jose,37.29585,-121.9238,Entire home/apt,118,5,28,2019-08-22,0.76,1,3
15449120,Sweet Silicon Valley Ranch is Home!,78473247,Cynthia,,San Jose,37.26864,-121.90304,Private room,55,2,1,2017-09-15,0.03,1,178
15468384,Charming 3BR in Mountain View w/ Parking & Patio,48005494,Zeus,,Mountain View,37.40544,-122.06666,Entire home/apt,182,31,8,2019-04-28,0.18,393,287
15468635,San Jose Home with Gated Pool,48005494,Zeus,,San Jose,37.27504,-121.84628,Entire home/apt,169,31,7,2020-01-31,0.17,393,327
15471332,Charming 3 bedroom/1 bath house in great location,6326065,Tim,,Unincorporated Areas,37.31915,-121.92826,Entire home/apt,199,5,17,2020-05-18,0.42,7,365
15496522,Home with Modern Design,48005494,Zeus,,San Jose,37.38225,-121.86301,Entire home/apt,130,31,5,2018-07-23,0.12,393,122
15507025,⭐ Serene In-Law Studio | Heart of Silicon Valley ⭐,22574534,Hariharan,,Santa Clara,37.35716,-121.9916,Entire home/apt,70,1,11,2020-05-24,1.29,3,82
15511901,Private Townhome Near Downtown Campbell with Pool,98789476,Joseph,,Campbell,37.2912,-121.94887,Entire home/apt,89,2,6,2019-06-29,0.18,1,0
15520280,*Remodeled* Private room/bath and living space,1422658,Lian,,Santa Clara,37.35976,-121.98604,Private room,80,90,25,2019-08-24,0.60,3,201
15522078,"Stunning 4BR/3BA modern home, near Stanford",8040480,Elise,,Palo Alto,37.4526,-122.13362,Entire home/apt,1200,5,4,2019-08-06,0.17,2,161
15522811,A Very Quiet And Comfy Room,64808743,Jingqiang,,San Jose,37.39304,-121.84435,Private room,39,28,7,2018-06-09,0.16,8,40
15525374,"新装修､家具､清洁､安全,房东人口简单",47655389,Sunny,,San Jose,37.24863,-121.83143,Private room,46,1,30,2019-07-12,0.68,2,0
15551821,Cozy private room in Palo Alto,6752060,Alexander,,Palo Alto,37.41186,-122.10936,Private room,95,1,16,2020-03-22,0.36,1,302
15561646,Stanford/Downtown Palo Alto/Silicon Valley/Gooogle,17679051,Shelly,,Palo Alto,37.43408,-122.153,Entire home/apt,279,3,99,2020-02-23,2.28,5,360
15565749,modern luxury - master bedroom w en-suite bathroom,846429,Annie,,San Jose,37.39969,-121.86676,Private room,90,1,153,2020-05-30,3.49,4,145
15581246,Private room in a renovated Santa Clara house,25108097,Rathinakumar,,Santa Clara,37.34589,-121.96997,Private room,75,5,14,2017-08-26,0.32,1,162
15589486,r2. Private Queen Bedroom - Shared Co-ed House,1380960,Jessi,,Mountain View,37.40958,-122.10129,Private room,67,1,105,2020-04-24,2.39,23,364
15590061,r1. Private Queen Bedroom - Shared Co-Ed House,1380960,Jessi,,Mountain View,37.40843,-122.1019,Private room,67,1,59,2020-01-04,1.34,23,354
15612215,r3. Private Queen Bedroom - Shared Co-ed House,1380960,Jessi,,Mountain View,37.40839,-122.10073,Private room,67,1,77,2020-03-27,1.75,23,365
15613454,r4. Private Queen Bed + Private Bathroom in House,1380960,Jessi,,Mountain View,37.40952,-122.10233,Private room,85,1,106,2020-04-11,2.41,23,364
15617161,"Luxury studio apartment near Caltrain, SAP Center",219463,Michael & Nancy,,San Jose,37.32968,-121.90772,Entire home/apt,149,1,238,2020-03-04,5.46,1,174
15625593,LARGE 2BR in Mountain View,30452066,Deb,,Mountain View,37.40792,-122.08938,Entire home/apt,249,1,36,2020-03-11,0.82,9,279
15635403,Upscale Comfort,97788854,Bobby & Cherie,,San Jose,37.39106,-121.87339,Private room,60,2,125,2020-02-07,2.85,3,178
15635513,Comfortable Cozy Room,97788854,Bobby & Cherie,,Unincorporated Areas,37.39341,-121.87143,Private room,55,2,135,2019-12-24,3.07,3,8
15648669,Private Guest-House in the Redwoods,2479524,Louise,,Unincorporated Areas,37.14806,-121.98161,Entire home/apt,109,1,334,2020-06-07,8.28,1,274
15649296,A spotless bedroom with a shared full bathroom,45745881,Ziad,,San Jose,37.2263,-121.78341,Private room,47,1,37,2020-06-10,0.84,4,0
15653877,Private Room and Bath in cozy Townhome,72547231,Darmin,,Milpitas,37.41943,-121.90237,Private room,60,1,2,2017-09-24,0.05,4,0
15668983,Private room and bath in cozy townhouse,72547231,Darmin,,Milpitas,37.41906,-121.90166,Private room,75,1,0,,,4,0
15673059,Private Hot tub and room! Fast WiFi.,101220668,Randall,,San Jose,37.37992,-121.83741,Private room,200,1,29,2020-03-08,0.66,3,365
15708241,Warm and cozy,7784207,Patricia,,Morgan Hill,37.13803,-121.61824,Private room,65,1,20,2020-03-31,0.54,2,329
15728905,"Cozy and spacious House, center of Silicon Valley",36017739,Janghwan,,San Jose,37.25716,-121.91845,Entire home/apt,129,5,11,2017-03-31,0.25,1,0
15732882,"""Houselet"": your picture-perfect craftsman cottage",7383564,Beata,,San Jose,37.34974,-121.88128,Entire home/apt,75,4,18,2019-12-26,0.41,1,0
15735866,Cozy Room & Bath in a lovely home near Santana Row,101641079,Pradeep,,San Jose,37.29955,-121.97424,Private room,55,1,39,2019-11-14,0.89,3,90
15735980,Private Room/Full Bath in a lovely home,101641079,Pradeep,,San Jose,37.3,-121.97491,Private room,55,1,4,2017-05-13,0.09,3,90
15760041,Private Master room and bath in cozy Townhome,72547231,Darmin,,Milpitas,37.41735,-121.90297,Private room,95,1,0,,,4,0
15761425,San Antonio House,55446577,Sonia,,San Jose,37.35314,-121.84453,Private room,100,1,0,,,1,89
15767976,TRIBE ❤️ Deep Cleaned  Santa Clara Central Park,18839434,Tribe,,Santa Clara,37.34144,-121.97955,Entire home/apt,200,30,69,2020-05-24,1.59,125,362
15774702,Luxury Mountain Getaway at Chesbro Reservoir,15708738,Vicki,,Unincorporated Areas,37.12744,-121.73374,Entire home/apt,99,2,98,2020-06-11,2.25,1,320
15783171,Private Guest House,102083850,Katie,,San Jose,37.31517,-121.89571,Entire home/apt,130,1,108,2020-03-13,2.53,1,221
15802885,modern luxury - large front queen bedroom,846429,Annie,,San Jose,37.39949,-121.86605,Private room,76,1,86,2020-02-27,1.96,4,69
15803345,Classic 3BR Home in Santa Clara Near Downtown,48005494,Zeus,,Santa Clara,37.35558,-121.96512,Entire home/apt,178,30,10,2019-01-04,0.27,393,0
15804863,Downtown Palo Alto 2 Bedroom Apartment,53097567,Tiffany,,Palo Alto,37.44694,-122.15841,Entire home/apt,250,1,63,2020-01-30,1.52,4,364
15808286,Newly updated 2-bedroom suite.,49675809,James,,Mountain View,37.37455,-122.07721,Entire home/apt,125,2,195,2020-03-07,4.49,1,356
15820573,"Clean, Quiet and Comfy room near downtown San Jose",84557378,Emma,,San Jose,37.36844,-121.86822,Private room,45,3,80,2020-03-11,1.84,3,0
15831107,Fantastic private bedroom with a shared bathroom,45745881,Ziad,,San Jose,37.22647,-121.78419,Private room,55,1,35,2019-11-30,0.80,4,0
15833102,7 bedroom home behind Apple Infinite Loop,4466249,Bonnie,,Cupertino,37.33213,-122.0256,Entire home/apt,225,2,10,2020-01-18,0.34,4,174
15841957,Private Artistic Studio Palo Alto Farmhouse,9913807,James,,Palo Alto,37.42995,-122.12843,Entire home/apt,114,7,27,2020-03-28,0.75,6,253
15859663,Cozy & Central San Jose Gem,76141240,Simon,,San Jose,37.33803,-121.87158,Entire home/apt,99,30,66,2018-07-01,1.52,1,163
15859702,"Greenwood Guest House, a Peaceful Oasis",1908635,Amy H,,Monte Sereno,37.23459,-121.99399,Entire home/apt,150,3,102,2020-06-07,2.40,1,303
15865943,Master Suite One Block From Stanford,20985094,Jessica And Clark,,Palo Alto,37.42225,-122.15042,Entire home/apt,125,3,235,2020-03-21,5.41,2,285
15870384,Private Bedroom Next to Stanford,20985094,Jessica And Clark,,Palo Alto,37.42251,-122.15101,Entire home/apt,65,7,121,2020-04-18,2.78,2,289
15888403,Quiet relaxing room - perfect for work!,7159605,Arthi,,Sunnyvale,37.36077,-122.02033,Private room,70,3,15,2019-08-16,0.34,1,90
15888844,"Private Bed/Bath, New Bldg near Apple, Stanford",103047051,Helen,,Los Altos,37.33911,-122.06747,Private room,60,3,19,2019-12-09,0.45,1,12
15889846,Centrally Located Great Mall Home,72547231,Darmin,,Milpitas,37.41799,-121.90217,Entire home/apt,215,1,155,2020-05-24,3.57,4,3
15903034,"Coliving Community: yogis, students, founders",41751789,Alexandria,,Palo Alto,37.44244,-122.12141,Shared room,32,90,3,2019-12-30,0.07,10,364
15903602,Cozy & Private Cottage,196389,Joel,,San Jose,37.32191,-121.95422,Entire home/apt,70,3,2,2019-12-21,0.31,5,89
15916795,5 bedrooms Angmar Court in San Jose,79924,Khanh,,San Jose,37.29642,-121.81816,Entire home/apt,800,3,1,2018-07-22,0.04,8,365
15928690,Room in Silicon Valley's beautiful neighborhood,40737240,Gelareh,,San Jose,37.30293,-121.99104,Private room,60,1,41,2019-02-07,1.04,1,0
15929953,relax in sj,103289514,Anh,,San Jose,37.2732,-121.84282,Private room,1500,1,0,,,1,89
15959302,San Jose Rosegarden Victorian Home -Business Ready,80741624,Suzanne,,San Jose,37.33405,-121.92323,Private room,109,1,78,2019-06-28,1.79,3,90
15965884,TRIBE ❤️ Deep Cleaned  Cute 1BR @ Mountain View,18839434,Tribe,,Mountain View,37.39059,-122.09385,Entire home/apt,200,30,48,2020-02-28,1.18,125,168
15969211,Grand Palo Alto Estate with Heated Pool & A/C,5867952,Anne,,Palo Alto,37.45326,-122.13365,Entire home/apt,1200,3,6,2019-06-17,0.17,1,11
15972779,Private room & bathroom in Cupertino,2822010,Cathy,,Cupertino,37.32044,-122.01467,Private room,75,2,45,2020-02-02,1.03,1,157
15974728,WM. The biggest Master BD &BR,44290549,David & Darla,,Unincorporated Areas,37.32127,-121.93771,Private room,44,1,228,2020-04-30,5.25,6,0
15988672,Cupertino: Value for People with Purpose !,54925541,Twisampati,,Cupertino,37.31534,-122.05328,Private room,45,2,27,2020-03-31,0.65,2,0
16003281,Best Value for Money in Cupertino!,54925541,Twisampati,,Cupertino,37.31676,-122.05366,Private room,48,2,53,2020-03-24,1.24,2,0
16005353,The Whole 2Bedroom 1Living room 1Bath&Kitchen,102450067,Nancy,,Sunnyvale,37.39004,-122.00641,Entire home/apt,130,30,6,2019-08-18,0.17,7,365
16005700,Full Apt  #4 Apple Kaiser NVidia ❤️ Deep Clean,21579708,Startup Launchpad Inc,,Santa Clara,37.35401,-121.97904,Entire home/apt,169,1,62,2020-03-26,1.46,5,304
16006151,Cozy furnished bedroom & ready to stay overnight!,101119746,Terry,,Sunnyvale,37.4008,-122.0112,Private room,45,1,5,2019-04-12,0.33,2,0
