id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52421674,Lincoln Park Charm + On site Parking Included!,1676552,Erika,,Lincoln Park,41.92969,-87.6504,Entire home/apt,300,3,39,2023-03-11,2.42,3,301,26,R21000071300
52437311,Spacious 3 bedroom in the hart of Chicago,37902487,Galina And Anar,,Near South Side,41.86276,-87.62293,Entire home/apt,100,33,0,,,1,0,0,
52439779,Top Floor In the Heart of West Town! Perfect for Any Group and Pet Friendly!,5325851,Josh,,West Town,41.894903,-87.666413,Entire home/apt,116,32,6,2023-01-08,0.43,4,247,4,
52444360,♣️ HUGE 420 FRIENDLY MASTER 2 BEDROOM CONDO,77414650,Red Door,,Greater Grand Crossing,41.76817,-87.61906,Entire home/apt,229,1,64,2023-01-22,3.80,25,363,44,R19000046222
52453569,Wrigley Walkable Townhouse+Attached Garage!!,52165552,Spotlessly,,Lake View,41.94535,-87.65923,Entire home/apt,187,2,41,2022-12-26,2.42,5,174,25,R21000063945
52313572,River N. 1BR w/ Gym & Pool & W/D nr Mag Mile,107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,158,32,0,,,658,321,0,
52314597,Cozy 1BR Near Downtown!- Parking Space Available!,48401570,Olivia,,West Town,41.89385,-87.66029,Entire home/apt,116,2,35,2023-03-06,2.74,3,67,33,R21000076108
52324823,7C3eih2 Cozy Night's Stay - Small Cozy Room,22094147,Emma And Jim,,East Garfield Park,41.8765,-87.70353,Private room,39,1,6,2022-09-15,0.35,31,363,1,
52331704,"Cozy, Clean, Private Room Near Wrigley-field",13485034,Jean & Charlyn,,Lake View,41.9459,-87.67155,Private room,48,2,63,2023-03-06,3.79,1,218,54,R21000072303
52741444,Large bedroom near medical district and UIC,173042271,Joelle,,East Garfield Park,41.8712,-87.69663,Private room,36,3,12,2023-01-07,0.75,3,184,10,R21000071652
52745106,"Loop Studio w/ Gym & W/D, nr L & Millennium Park",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,135,32,1,2022-01-16,0.07,658,350,0,
52466002,Gold Coast Getaway - Suite 1,314190718,Ben,,Near North Side,41.90172,-87.62712,Entire home/apt,999,32,0,,,3,365,0,2711020
52482841,"Streeterville 1BR w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,133,32,0,,,658,309,0,
51367697,Room T6,327103193,Jorge,,Near West Side,41.86696,-87.68385,Private room,35,25,8,2023-02-06,0.62,14,32,7,2797388
51368004,Luxury house 4-bed 2.5-bath near Chicago downtown,129809208,Junni,,North Park,41.98921,-87.71123,Entire home/apt,374,3,8,2022-10-10,0.50,4,321,6,R17000015469
52494434,Entire Home in Bucktown / The Mill House,384565954,Shay,,Logan Square,41.91625,-87.6904,Entire home/apt,700,2,12,2023-03-12,0.99,2,80,12,R21000069558
52745237,"Logan Sq Studio w/ Roof & Gym, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,125,32,0,,,658,321,0,
52745359,"Wicker Park 2BR w/ W/D, 2 blocks to Blue Line",107434423,Blueground,,West Town,41.9111148,-87.67812719999999,Entire home/apt,210,32,0,,,658,0,0,
51368072,New Family Friendly Apt! Free Parking & WiFi!,93223427,Melanie,,Portage Park,41.95922,-87.75863,Entire home/apt,244,32,19,2022-09-16,1.11,1,230,13,R21000072139
52756358,7B/3BA Private Unit in Lincoln Park near Wrigley,206009013,Maximillian,,Lincoln Park,41.92887,-87.65309,Entire home/apt,584,2,47,2023-03-15,2.83,2,143,31,R22000093506
52760011,COZY Bright*BOLD*FUN* Eclectic Wicker Park Home,70332680,Lina,,West Town,41.90888,-87.67536,Entire home/apt,129,3,63,2023-03-09,3.90,3,59,50,R21000072863
52504053,"Streeterville Studio w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.891468,-87.614749,Entire home/apt,146,32,1,2022-04-16,0.09,658,326,1,
52504308,"W. Loop Studio w/ Gym, Pool, Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,161,32,0,,,658,255,0,
52504381,"Lakeview 2BR w/ W/D, patio, nr Wrigley Field",107434423,Blueground,,Lake View,41.944664,-87.656851,Entire home/apt,156,32,0,,,658,357,0,
52504447,"Medical District Studio w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,122,32,1,2022-01-03,0.07,658,229,0,
