id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41156259,New! Historic Victorian Cottage Steps to Ocean!,46858016,Anne,,Pacific Grove,36.62353,-121.91755,Entire home/apt,425,7,0,,,1,142
41621870,Charming Cottage Near Historic Lover's Point,69276648,Dr. Michele,,Pacific Grove,36.61885,-121.91402,Entire home/apt,117,30,0,,,1,191
41857390,Duplex Historic House Near Ocean,270423498,Pacific,,Pacific Grove,36.61897,-121.91947,Entire home/apt,559,1,3,2020-08-13,1.70,11,351
42430037,3801 Pacific Grove Cottage ~ Summer Is Here - Check Out These Great Rates!,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.6168,-121.92038,Entire home/apt,170,29,0,,,28,261
42454978,3804 Mermaid Loft ~ Summer Is Here - Check Out These Great Rates!,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.62673,-121.92061,Entire home/apt,226,29,1,2020-06-15,0.37,28,336
42559514,Unobstructed views of surf and sunsets,51346216,Linda,,Pacific Grove,36.62298,-121.94002,Entire home/apt,125,30,0,,,1,351
42560492,The Monarch Home -Long Term Rental,5508442,Anne,,Pacific Grove,36.62246,-121.92823,Entire home/apt,125,30,2,2020-06-15,0.55,2,217
42561512,Queen Bed with Bunk bed,270423498,Pacific,,Pacific Grove,36.61774,-121.91964,Private room,154,1,9,2020-08-09,3.10,11,251
42738685,Butterfly Grove Inn,309782774,Butterfly Grove Inn,,Pacific Grove,36.62645,-121.92993,Hotel room,0,1,0,,,1,0
42738724,Monterey Peninsula Inn,310705290,Monterey Peninsula Inn,,Pacific Grove,36.62867,-121.93044,Hotel room,0,1,0,,,1,0
43087236,Furnished Monthly Rental - Beautiful Pacific Grove,86518241,Kevin,,Pacific Grove,36.61531,-121.9232,Entire home/apt,84,1,0,,,2,245
43110095,Pacific Grove Historical Classic,133766053,Chris,,Pacific Grove,36.61932,-121.92389,Private room,386,1,0,,,1,0
43389516,Restored Home In Downtown Pacific Grove|Furnished,86518241,Kevin,,Pacific Grove,36.62268,-121.91879,Entire home/apt,142,1,0,,,2,71
43580733,Cottage,347917130,Erna,,Pacific Grove,36.62204,-121.91782,Private room,332,1,0,,,6,119
43605439,Lovers Loft with Ocean View,347917130,Erna,,Pacific Grove,36.62211,-121.9173,Private room,295,1,1,2020-08-12,1,6,120
43743300,Victorian Premier Queen Room,347917130,Erna,,Pacific Grove,36.62174,-121.91898,Private room,180,1,29,2020-08-31,11.45,6,120
43757076,Two Twin beds,347917130,Erna,,Pacific Grove,36.62313,-121.91917,Private room,192,1,1,2020-07-25,0.75,6,114
43820284,Garden Room,347917130,Erna,,Pacific Grove,36.62168,-121.91917,Private room,327,1,0,,,6,111
43820333,King Suite,347917130,Erna,,Pacific Grove,36.62171,-121.91874,Private room,339,1,0,,,6,114
44048009,Lovely Forest Home on One Acre in Pacific Grove,181127429,Joseph And Tamara,,Pacific Grove,36.62071,-121.93229,Entire home/apt,125,30,0,,,2,78
44522800,Pacific Grove's Charming Compass Rose Cottage,4591051,Dave & Lee,,Pacific Grove,36.63154,-121.92429,Entire home/apt,275,30,0,,,2,308
44556471,Spectacular Views - Walk to Cannery Row and the Aquarium,161014914,MaryJane,,Pacific Grove,36.61691,-121.90609,Entire home/apt,264,30,0,,,4,305
