id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43077804,L51 The Toucan at LuxBox ★ Private Keypad Room,312283,S.K.,,Eastmoor/Walnut Ridge,39.95999,-82.90807,Private room,59,1,18,2020-07-24,4.74,25,85
43078760,L52 The Bamboo at LuxBox ★ Private Keypad Room,312283,S.K.,,Eastmoor/Walnut Ridge,39.96068,-82.90983,Private room,59,1,8,2020-07-21,2.11,25,88
43094377,Modern Retreat + Great Amenties,251542517,FantasticStay,,West Olentangy,39.98846,-83.03219,Entire home/apt,77,30,0,,,3,358
43094388,"The Columbus Hangout Home, Minutes from Campus",251542517,FantasticStay,,Clintonville,40.06758,-83.01917,Entire home/apt,55,30,0,,,3,60
43094663,91 Miami  · Newly Renovated Loft + Minutes to Downtown,251542517,FantasticStay,,Near East,39.96647,-82.97587,Entire home/apt,99,30,0,,,3,365
43097123,JourneyBNB - Comfortable townhouse near airport✈️,299328295,Alex,,Eastmoor/Walnut Ridge,39.95575,-82.91748,Entire home/apt,110,1,18,2020-07-13,5.68,12,81
43098314,⭐️JourneyBNB - Awesome House in Merion Village⭐️,299328295,Alex,,Near South,39.92851,-82.98648,Entire home/apt,114,1,15,2020-07-20,5.11,12,86
43102007,NEW LUXURY 1BR APARTMENT NEAR HEART OF COLUMBUS,158439641,Gibson & Hetherington,,Downtown,39.95716,-82.99437,Entire home/apt,93,1,10,2020-07-22,2.88,10,359
43103310,New Condo ❤ of Short North & Free Parking 30+ Days,2994567,Mark,,Near North/University,39.97473,-83.00261,Entire home/apt,88,30,0,,,4,180
43105282,"L43 The Disney at LuxBox ★ Private Room, 2 beds",312283,S.K.,,Near South,39.93885,-82.97016,Private room,79,1,22,2020-07-24,5.79,25,89
43105489,L42 The Eiffel at LuxBox ★ Private Keypad Room,312283,S.K.,,Near South,39.93838,-82.97094,Private room,79,1,16,2020-06-26,4.21,25,89
43105577,"L41 The Niagara at LuxBox ★ Private Room, 2 beds",312283,S.K.,,Near South,39.94046,-82.97084,Private room,59,1,23,2020-07-12,6.16,25,78
43109928,BRAND NEW GORGEOUS 1BR APARTMENT I GYM + FREE PARK,158439641,Gibson & Hetherington,,Downtown,39.95525,-82.99307,Entire home/apt,93,1,17,2020-07-25,5.67,10,353
43110099,MODERN ONE BEDROOM APARTMENT IN THE HEART OF COL,158439641,Gibson & Hetherington,,Downtown,39.95591,-82.99339,Entire home/apt,93,1,16,2020-07-24,4.40,10,348
43110127,STATE OF THE ART 1BR APARTMENT IN HEART OF COL,158439641,Gibson & Hetherington,,Downtown,39.95523,-82.99381,Entire home/apt,93,1,15,2020-07-23,4.64,10,361
43111171,HIGH END 1BR APARTMENT I BEAUTIFUL VIEW OF COL,158439641,Gibson & Hetherington,,Downtown,39.95571,-82.99451,Entire home/apt,93,1,24,2020-07-21,6.79,10,358
43111195,BRAND NEW LUXURY ONE BEDROOM APT I GYM + FREE PARK,158439641,Gibson & Hetherington,,Downtown,39.95555,-82.99285,Entire home/apt,108,1,12,2020-07-24,3.60,10,353
43154301,BRAND NEW HUGE LUXURY HOME W/ TERRACE! MUST SEE!,107290958,Joel,,Near North/University,39.98545,-83.00013,Entire home/apt,400,2,9,2020-07-19,2.48,5,231
43156459,HUGE NEW LUXE HOME W/ TERRACE! BEST AIRBNB IN CBUS,107290958,Joel,,Near North/University,39.98623,-83.00019,Entire home/apt,400,2,2,2020-07-11,0.55,5,233
43256792,Huge Updated 2BR/1B Olde Towne East Townhouse,9152651,Jon,,Near East,39.95769,-82.97141,Entire home/apt,10000,1,5,2020-07-21,2.54,23,152
43276258,Housepitality - The Treetop Hideaway - OSU area,26958698,Benjamin,,Near North/University,40.01671,-83.01101,Entire home/apt,94,1,3,2020-07-10,1.32,52,365
43292521,"Iuka Ravine 2bed - Walk to OSU, Free Parking",325932974,Evan,,Near North/University,40.00418,-83.00278,Entire home/apt,45,31,0,,,14,31
43325918,LUXURY COTTAGE IN THE HEART OF COL l FREE PARKING,158439641,Gibson & Hetherington,,Near South,39.95295,-82.98796,Entire home/apt,115,1,19,2020-07-19,6.63,10,355
43348554,Schumacher Place/German Village TownHome,29996491,Elaine,,Near South,39.94905,-82.98598,Entire home/apt,65,1,14,2020-07-19,8.94,2,12
43364480,Jungle Fever - Convention Center & Nationwide ,109117484,Sergio,,Near North/University,39.97453,-83.01082,Entire home/apt,89,1,12,2020-07-14,9.00,2,333
43373018,Great for Long Term Family / Work Stays - Pristine,208358581,Michael,,Near North/University,39.98678,-83.00057,Entire home/apt,154,1,1,2020-05-20,0.43,1,64
43398968,Grandview House,153138875,Samantha,,West Olentangy,39.98691,-83.03686,Entire home/apt,120,180,0,,,1,362
43409984,Beautiful Mid-Century Home in German Village,125943733,Joe,,Near South,39.94259,-82.98448,Entire home/apt,350,2,9,2020-07-14,4.58,32,77
43411084,New Luxe Townhome in Short North w/ Terrace!!,261649006,Alex,,Near North/University,39.98681,-82.99956,Entire home/apt,595,1,12,2020-07-06,5.54,3,251
