id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22342450,Apt near Dupont Cirlce,6358331,Gilbert,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92065,-77.04517,Shared room,28,1,1,2017-12-30,0.03,1,0
22342950,2018 Built Washington Suite with Private Entrance,163362419,Marceen,,"Congress Heights, Bellevue, Washington Highlands",38.84099,-76.99213,Entire home/apt,75,21,26,2020-05-20,1.08,2,138
22351217,Entire Sunlit Garden Rowhome • 92 WalkScore!,96456433,Jenna & Nate,,"Shaw, Logan Circle",38.91168,-77.01956,Entire home/apt,322,1,40,2020-08-09,1.22,4,223
22352499,Rare spot! In the heart of DC with a backyard,63921841,Samantha,,"Shaw, Logan Circle",38.91261,-77.02955,Entire home/apt,89,2,0,,,1,20
22352986,Serene In-law Suite,62379567,Errol And Kia,,"Capitol View, Marshall Heights, Benning Heights",38.87896,-76.92863,Entire home/apt,80,1,21,2019-01-01,0.64,1,0
22369980,"4⭐ Marriott Pulse® at The Mayflower, Washington DC",1760185,Joshua,,"Dupont Circle, Connecticut Avenue/K Street",38.90373,-77.04083,Entire home/apt,100,3,0,,,1,14
22372488,Stunning 1 Bedroom near The Lincoln Memorial!,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89931,-77.03354,Entire home/apt,136,3,1,2020-06-14,0.30,20,353
22372846,High-End 2B Condo Minute Walk to The White House!,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90025,-77.03239,Entire home/apt,182,1,18,2020-07-12,0.59,20,340
22375408,Unique 2 Bedroom in D.C with Designer Finishes!,95459395,Bluebird,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89903,-77.03329,Entire home/apt,182,3,0,,,20,363
22382831,Entire DC Building with 4 Separate APTS  *8BR/4BA*,46582948,Huxley,,"Brightwood Park, Crestwood, Petworth",38.95324,-77.01366,Entire home/apt,348,2,11,2019-12-16,0.44,28,0
22392135,Artsy Studio Downtown Washington DC,163753719,Jon-Joseph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90529,-77.01973,Entire home/apt,86,2,133,2020-09-11,4.05,1,47
22395409,Cozy Tenleytown home,130487384,T,,"Friendship Heights, American University Park, Tenleytown",38.94246,-77.07271,Private room,350,1,0,,,1,365
22395686,Peaceful Georgetown Room Facing Green Yard,46194019,Cece,,"Georgetown, Burleith/Hillandale",38.9068,-77.06611,Private room,35,1,37,2020-09-04,1.12,2,0
22397505,Bright Newly Renovated Private Apartment,163817718,Daniel,,Historic Anacostia,38.8601,-76.98758,Entire home/apt,41,3,126,2019-11-14,3.80,2,0
22416682,Capitol Hill's coziest spot!,26219810,Noel,,"Union Station, Stanton Park, Kingman Park",38.89567,-76.99417,Private room,87,1,259,2020-03-14,8.17,3,0
22420915,Private for you 1 full bedroom apartment. All NEW,164170573,Ernesto,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92384,-77.0344,Entire home/apt,75,1,204,2020-01-15,6.13,1,0
22437845,Stroll to The Hip Strip From North End Shaw Basement Suite,4061545,Roy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92681,-77.02418,Entire home/apt,88,3,72,2020-08-31,2.23,1,176
22443658,Stylish 2 bedroom Room with WiFi & Netflix.,164429140,Jermaine,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86835,-76.96529,Entire home/apt,83,2,89,2020-08-31,2.73,2,360
22446196,NEW Beautiful Spacious 1-Bedroom English Basement,8856211,Ben,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92936,-77.03152,Entire home/apt,83,1,179,2020-09-07,5.51,1,13
22448594,Charmer in Capitol Hill - walkable to major sites!,7233384,Andrea,,"Capitol Hill, Lincoln Park",38.88491,-77.00119,Entire home/apt,66,1,72,2019-02-27,2.19,1,0
22450175,Luxury Private Room + Bath & Parking Included,65394223,Samantha & Jamal,,"Brightwood Park, Crestwood, Petworth",38.93944,-77.02836,Private room,60,1,75,2020-03-25,2.37,1,0
22455225,The Teasley House on Capitol Hill. 3BDRMS,65548398,Darryl,,"Union Station, Stanton Park, Kingman Park",38.8963,-77.00352,Entire home/apt,325,3,34,2020-09-07,1.04,6,213
22455813,Furnished studio in the heart of DC,28199347,Rohit,,"Dupont Circle, Connecticut Avenue/K Street",38.91328,-77.03891,Entire home/apt,90,1,4,2018-05-17,0.12,1,0
22477494,Cozy apartment at Logan Circle,24300783,Yimeng,,"Shaw, Logan Circle",38.90662,-77.0294,Private room,55,1,2,2018-01-12,0.06,1,0
22479866,Spacious & Serene,106426179,Deb,,"Takoma, Brightwood, Manor Park",38.96859,-77.02548,Private room,42,60,1,2020-03-05,0.15,6,263
22483774,Huge Finished Basement with Private Bathroom,1501363,Galen,,"Union Station, Stanton Park, Kingman Park",38.89871,-76.9887,Private room,98,3,28,2019-06-01,0.85,4,0
22493531,Beautiful 1 Bedroom Newly Renovated  Space,164980877,"Noble, Stephanie And Denise",,"Brightwood Park, Crestwood, Petworth",38.94047,-77.02806,Entire home/apt,69,7,23,2020-02-22,0.70,1,361
22496638,Private English Basement in Historic Mt. Pleasant,165020675,Peter And Jason,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93291,-77.04432,Entire home/apt,65,3,123,2020-07-21,3.82,1,56
22504339,"Modern condo, convenient to Metro",15738462,Harry,,"Friendship Heights, American University Park, Tenleytown",38.94749,-77.08019,Entire home/apt,125,3,1,2018-02-28,0.03,1,0
22513442,Washington DC (G) Metro & Capitol Hill Interns,125670628,Karen,,"Capitol Hill, Lincoln Park",38.8782,-76.98414,Private room,65,30,52,2019-08-13,1.67,1,69
22526002,'DC Charm' Condo - Just Minutes to Capitol Hill!,122382567,Evolve Vacation Rental,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86272,-76.95008,Entire home/apt,145,3,1,2019-10-14,0.09,15,182
22526776,Modern Apt w/ Parking on Quiet St,111820584,Matthew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91606,-77.00432,Entire home/apt,70,1,143,2020-03-15,4.50,1,0
22528979,Spacious Private Bedroom w. Bath at DC's Gateway,25757262,Carri,,"Woodridge, Fort Lincoln, Gateway",38.92274,-76.95887,Private room,65,1,4,2018-05-20,0.12,1,0
22530963,"Modern English Basement Apartment, Free Parking",62587952,Stephen,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86797,-76.94874,Entire home/apt,94,2,59,2020-08-30,1.89,2,26
22534980,NORCAP TOWER - Private Bed/Bath with Hot Tub!,94332571,Sam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91394,-77.00906,Private room,49,2,0,,,1,0
22535385,Lovely apartment close to everything,165513933,Jennifer,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91179,-77.00555,Entire home/apt,73,1,164,2020-03-08,4.96,1,321
22548086,Washington D.C. at your fingertips. CUA/Brookland.,20333261,Andrew,,"Woodridge, Fort Lincoln, Gateway",38.93978,-76.97849,Entire home/apt,80,2,2,2018-07-01,0.07,1,0
