id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
648129,Beautiful Efficiency Apartment,2383859,Brian,,City Park,29.98282,-90.09417,Entire home/apt,89,30,117,2020-02-24,0.92,1,0,0,18STR-16510
944351,"1Red Suite HotTub,Pool,pet.Private Entrance",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,39,2,209,2023-03-08,1.74,14,28,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
665259,Quiet Stroll to the Quarter #1,1451330,Leron And Dennis,,St. Roch,29.97581,-90.05337,Private room,89,2,227,2023-02-23,1.79,2,157,23,"21-RSTR-05754, 20-OSTR-00520"
665334,Quiet Stroll to the Quarter #2,1451330,Leron And Dennis,,St. Roch,29.97673,-90.05316,Private room,89,2,298,2023-03-06,2.33,2,256,27,"21-RSTR-05754, 20-OSTR-00520"
945787,"2 White Suite ,HotTub/SpaPool,pet$",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Private room,40,2,243,2023-03-06,1.99,14,24,25,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
945961,"4  Hollywood, HotTub,Pool,pet.Private Entrance",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,49,2,162,2023-02-24,1.33,14,43,16,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
945986,"7  Jazz Suite,Completely private Hot Tub/Pool/Pet",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,39,2,186,2023-03-02,1.97,14,18,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
684584,Ride the Streetcar to the French Quarter!,2176992,Erin,,Mid-City,29.96658,-90.09607,Private room,105,1,900,2023-02-23,7.04,1,221,127,"20RSTR-33155, 20OSTR-33153"
705776,The Okra Inn Master: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97524,-90.10003,Private room,62,1,218,2020-03-09,1.72,15,0,0,"18STR-15438, 20-OSTR-02677"
705854,The Okra Inn's Balcony Room: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.9754,-90.09804,Private room,50,1,235,2022-01-17,1.86,15,0,0,"18STR-15438, 20-OSTR-02677"
